"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CEP76",-0.213917732741963,7.32889526879967,-5.57928427772305,0.000766773401281418,0.0018462866552375,-1.8288882142791
"NCLN",0.252264391094259,7.14440199055485,5.57769816991195,0.000768076030822173,0.00184920151079268,-1.83077355688797
"ADHFE1",-0.482644395611592,4.98430817160506,-5.57462961112022,0.00077060315341983,0.00185506337447967,-1.83442198506223
"CLDN6",-0.403837070218457,5.16126106129262,-5.57380021231873,0.000771287794679169,0.00185648898230302,-1.83540833274911
"ITPKA",0.563663743629631,6.10785979563867,5.57361015529928,0.000771444775731906,0.00185664432304369,-1.8356343676281
"GPR3",-0.263667703517008,5.94777346270836,-5.57338590932303,0.00077163004148407,0.00185675887328725,-1.83590106966405
"CRYL1",0.272079744033987,6.10332019878268,5.57332875194308,0.000771677271227278,0.00185675887328725,-1.83596904961755
"LOC100287896",0.489151507479482,4.3598949358023,5.5722765078018,0.000772547326388967,0.00185851617202348,-1.83722061108534
"ATP5L2",0.677312785273545,5.52526162354346,5.572221685198,0.000772592686726949,0.00185851617202348,-1.83728582231443
"RPTOR",-0.242189401867348,5.83600774946881,-5.56470297556795,0.000778841839918947,0.00187332449256672,-1.84623310532298
"DNHD1",-0.382067838846191,4.7292627388363,-5.56434709070273,0.000779139023094025,0.00187381488921331,-1.84665679691917
"TYMSOS",0.204200073167526,7.21380505155264,5.56379040857405,0.000779604135871035,0.00187470898764773,-1.8473195777157
"UCHL5",-0.254464222956392,7.01652765918976,-5.56319162336835,0.000780104770919606,0.00187568828195252,-1.84803253242641
"LINC01554",-0.642236084709888,5.180263575004,-5.56299905520654,0.000780265850165919,0.00187585100966391,-1.8482618274924
"KIAA1211",0.204061908688859,4.32737216237478,5.56257693566416,0.000780619073795545,0.00187647558086292,-1.84876447173078
"CDK11A /// CDK11B",-0.205994158615738,8.99996648013992,-5.56143219649532,0.000781577870760356,0.00187855552373755,-1.8501277047396
"ZNF543",-0.479866659865441,4.78331823144342,-5.56060551841508,0.000782271084434211,0.00187999670453233,-1.85111227828267
"SNHG11",-0.337607893463618,7.84117013596563,-5.56039118173395,0.000782450928798825,0.00188020393084417,-1.85136756821438
"UQCRB",-0.197021086190906,7.35755803572145,-5.55964643744927,0.000783076182063564,0.0018814812825176,-1.85225465846933
"GCC2 /// RGPD3 /// RGPD4 /// RGPD5 /// RGPD6 /// RGPD8",-0.751893116551464,6.20131966884352,-5.55857147303949,0.000783979653256864,0.00188342671722618,-1.85353521629977
"RAB29",0.201821950545783,8.75264710000885,5.55793233740229,0.000784517374680526,0.00188426822677917,-1.85429666393724
"C17orf96",0.329145365284399,7.23065563028854,5.55787341831163,0.000784566965490288,0.00188426822677917,-1.85436686118878
"WNT4",0.191736410956309,5.20874737687479,5.55782063943788,0.000784611391184732,0.00188426822677917,-1.85442974327213
"BSDC1",0.218064941596812,7.61674442002696,5.55551387688501,0.000786555804452789,0.00188871195320777,-1.85717844347237
"MIEF2",-0.360136084511285,8.00087980067527,-5.55439452189496,0.000787501260535314,0.0018907561645656,-1.85851250564196
"NUP210P1",0.369089887608326,4.12684984030272,5.55305557356534,0.000788633855380652,0.00189324914552534,-1.86010850289184
"GPR65",-0.486245220738845,4.48190901999318,-5.55017394989567,0.000791077524758655,0.00189888861088237,-1.8635441516258
"CSTF1",-0.178573914852311,7.64632778844408,-5.54998518858761,0.000791237891434816,0.00189904658360144,-1.86376924334695
"CST6",0.277809828307869,4.05376982036625,5.54926691180688,0.000791848451262643,0.00190028489606392,-1.86462580877833
"CABIN1",0.249342239660172,6.34842161894369,5.54821276275814,0.00079274546303021,0.00190203351228585,-1.86588303683272
"MARCH8",-0.245316390178707,4.99653034986187,-5.54818804798497,0.000792766507236847,0.00190203351228585,-1.86591251463104
"RNF144A",0.410752812295132,3.85509827723977,5.54690152038675,0.000793862821897424,0.00190443632524939,-1.86744709477555
"POLH",0.356256155220068,6.4899514392465,5.54437496719317,0.00079602073503212,0.00190938498057866,-1.87046143399779
"RRP1B",0.254532031662382,8.38482157182975,5.54227871959614,0.000797816078949678,0.00191346287671666,-1.87296304200878
"COLEC11",-0.753806925494308,5.0167694899002,-5.54102728237763,0.000798890026286105,0.00191580982542449,-1.87445675645507
"AKT3",0.229413442856831,6.73256656023412,5.53924873854203,0.000800419088429299,0.00191924748949547,-1.87657998701236
"TRIM56",0.367693905974532,8.36523763306672,5.53912437907628,0.000800526125297365,0.00191927500304074,-1.87672846358894
"LIMS1 /// LIMS3 /// LIMS3L",-0.436649624527723,3.80079160614696,-5.53626234402121,0.000802993898380283,0.00192496173968365,-1.88014610938824
"MPND",0.365518275477007,7.36706724495384,5.53075645735508,0.000807765144449159,0.00193616841641209,-1.88672395883548
"OR10H2",0.218480886663372,4.03152085226959,5.52928164636001,0.000809048521293835,0.00193901318635625,-1.88848659901637
"UBE2QL1",0.297348342406867,4.51055791231363,5.52892182638183,0.000809361979708664,0.00193953299134576,-1.8889166871097
"CDC27",-0.193791132982449,9.20268888177949,-5.52777568831871,0.000810361342367158,0.00194169615844691,-1.89028676701313
"SH3GL1",0.180927777296284,7.5725358748005,5.52552179586573,0.000812330604233686,0.00194618249498143,-1.89298155911052
"ANPEP",-0.233991987521603,3.99267212716384,-5.52453505958602,0.000813194405760721,0.00194801961418157,-1.89416153297754
"PINK1-AS",0.369358922364247,5.29753604973554,5.52373110311622,0.000813898954627619,0.00194947484850818,-1.89512302924145
"PNPT1",0.228639755962314,8.60421496253192,5.52259526518213,0.000814895505627223,0.00195162906451433,-1.8964815893377
"BPHL",0.22568981823029,7.00965890395384,5.52162586584518,0.000815747101443789,0.00195343564867021,-1.89764121192674
"LANCL2",-0.20174390774303,7.41677422063001,-5.52112944822678,0.000816183576389672,0.00195424784790298,-1.89823508955728
"DEPDC5",0.267646983080163,5.39782217466919,5.51748890229775,0.000819392471138634,0.00196165834627863,-1.90259138601426
"NAA60",-0.312379144959232,7.32494399046846,-5.51739674211624,0.000819473885942923,0.00196165834627863,-1.90270168854523
"C6orf89",-0.200043731837151,7.46432057260815,-5.51524906492258,0.000821373704998171,0.00196597181398919,-1.90527247448513
"PPIH",0.179091037620779,7.59384652995373,5.51495451329127,0.000821634644810609,0.00196636203603149,-1.90562510349907
"COX5B",0.231713422142368,11.4899880590595,5.51372877032345,0.000822721506299844,0.00196872855147457,-1.90709265443924
"RPL10",0.190152732099238,11.0220906181401,5.51281564456065,0.000823532210304035,0.00197039110123403,-1.90818604836177
"TPP2",-0.229110094720273,8.25983888832358,-5.51272527441097,0.000823612492275426,0.00197039110123403,-1.90829426538702
"GOLGA7B",0.295528483886319,6.35953497403038,5.50869797294686,0.000827199068769342,0.00197873583815668,-1.91311802204216
"VAPA",0.211196645779225,8.40427020850904,5.50855754937452,0.000827324438089858,0.00197880004937438,-1.91328625579958
"ARHGEF18",-0.237122512367698,9.21499633077466,-5.50693271230108,0.000828776620272725,0.00198203734717283,-1.91523307714722
"DHX15",0.20029585652853,11.5401667106338,5.50413011521652,0.000831288078202874,0.00198780685350953,-1.91859188512466
"CCDC106",0.430839313716909,6.03061959460357,5.5034143855544,0.000831930812010348,0.00198910695576379,-1.91944983028754
"GRAMD1C",0.294432250145042,4.38907423540381,5.50235413504571,0.000832883945292983,0.00199114881053021,-1.92072087965033
"THEM4",-0.33408028591198,6.38404397527765,-5.50149414632899,0.000833657940993414,0.00199276197178192,-1.92175196263725
"FTO",0.249400974171754,7.51774930328494,5.5005510478614,0.00083450765544191,0.00199455572437169,-1.92288280477574
"MRPL42",0.205626151000876,9.36043746638418,5.49814475107823,0.000836680050434698,0.00199951001105789,-1.92576866977543
"ATP8B5P /// ZFAND6",-0.191453298171478,10.7930181727943,-5.49684883238175,0.000837852604680746,0.00200207396935254,-1.92732318534057
"LOC100287413",0.226758075138943,5.522826351512,5.49643147118535,0.000838230624161647,0.0020027389787845,-1.92782387805069
"C17orf75",0.281708203977461,8.47289649167286,5.49487167941181,0.000839645064599617,0.00200587979985949,-1.92969531050401
"MON1B",0.244011377520168,7.63007860996068,5.49330551142192,0.000841067957121819,0.00200904006313447,-1.93157472376649
"ADRA1D",-0.299660503103086,4.88160669866636,-5.48885882782647,0.000845122481571876,0.00201848494706737,-1.93691258349597
"BCO2",-0.212393015371161,4.67042164450528,-5.48578093491804,0.000847941654274456,0.00202497742977981,-1.94060889330209
"RAB3IL1",-0.277327232114655,6.45572151266978,-5.48462907617006,0.000848999377355864,0.00202726233442102,-1.94199251535417
"C21orf58",0.253860534900707,5.25896372235378,5.48440983373287,0.000849200868298976,0.00202750240595776,-1.94225589146865
"RNF2",0.200743443442359,5.52678255640871,5.48422404366727,0.000849371657030395,0.00202766912632812,-1.94247908631061
"APOOL",-0.203536815288,8.37678955402999,-5.48301432784696,0.000850484630280554,0.00203008477710419,-1.94393246617159
"ZNF268",-0.242145437985569,7.16437150355627,-5.48289129751699,0.000850597912498531,0.00203011390072733,-1.9440802886719
"OR2T12 /// OR2T32P /// OR2T33 /// OR2T8",-0.230784063018846,4.27509983622576,-5.48109669589875,0.00085225222975824,0.00203382055400006,-1.94623675799797
"COPB2",0.18811728519715,10.0094953975637,5.47849616711132,0.000854655824328494,0.00203931419458399,-1.9493624366745
"CACNA2D3",0.445154398881627,6.18987839200144,5.47556823229345,0.000857371052389602,0.00204555003756151,-1.95288273285306
"PIGM",0.355362081688916,6.51422104312109,5.47448679650891,0.000858376348228067,0.00204770525927218,-1.95418325136103
"MFSD14A",0.278847025699786,9.04191800483421,5.47419230313099,0.000858650334315905,0.00204811559553452,-1.95453743212175
"TNFRSF11A",0.291136081027769,4.13131056395413,5.47358753694582,0.000859213291924225,0.00204921502850091,-1.95526480803216
"SLC22A5",-0.316017602877553,6.67874250185056,-5.47313463018415,0.000859635157073353,0.00204997773624569,-1.95580956911074
"BAZ2A",-0.255267924746502,7.11507835006055,-5.47091350920297,0.000861707381152154,0.00205467541767302,-1.95848155920425
"SREK1IP1",-0.206746383776865,7.48608035164205,-5.47015720245038,0.000862414254109171,0.00205611679481583,-1.95939154242248
"ZNF205",-0.250110106940132,7.80254614415757,-5.46555653249168,0.000866728123429931,0.00206615639536697,-1.9649287069522
"NUP214",-0.232088584470685,7.46579912698394,-5.4651263595596,0.000867132704297584,0.00206687553205705,-1.96544659082913
"PAIP2B",0.30796267212614,4.83070969978831,5.464830928205,0.000867410681270905,0.00206727371755275,-1.96580227425803
"CAB39L",-0.199334273414969,6.68751862772456,-5.46467716409363,0.000867555400029634,0.00206727371755275,-1.96598740264128
"UBE2O",0.244178666055425,7.36976933796905,5.46462069676036,0.000867608552342768,0.00206727371755275,-1.9660553887904
"CCDC113",-0.38719598662475,4.2287952953352,-5.4634227412007,0.000868737032954765,0.00206971703082604,-1.96749781808141
"ZCCHC2",0.227647109967678,5.30283301031533,5.46259687131994,0.000869515956756503,0.00207132706387114,-1.96849234128407
"IFT46",-0.226067954651385,8.1009606472367,-5.46246352991229,0.000869641791211,0.00207138113551728,-1.96865292140203
"MARS",0.338117432830691,8.40722726842973,5.46172405976886,0.000870339997547729,0.00207279835298809,-1.96954349274105
"VSIG4",0.268731358266555,3.71701035508861,5.4610801809327,0.000870948454159581,0.00207400151213434,-1.97031900029528
"C9orf84",-0.370644954343505,3.35783267063654,-5.45651592444822,0.000875275190758814,0.00208405772746888,-1.97581794337497
"ARHGDIA",-0.187824760078453,9.8824461851095,-5.45453037562849,0.00087716486482647,0.00208830952408426,-1.97821098270275
"UBXN6",0.18419257229443,8.61226831311853,5.45293345343099,0.00087868796728491,0.0020916877011912,-1.98013602636115
"CDC5L",-0.178151888046452,9.2362710571341,-5.45164264305693,0.000879921256340711,0.00209437526811411,-1.98169231394124
"RIPK4",-0.279111297899949,6.825562465966,-5.4488346299818,0.000882610787373417,0.00210052791250239,-1.98507862391566
"FAM192A",0.180946479486206,8.88658210057027,5.44705311425664,0.000884321869094624,0.00210435076053275,-1.98722758926808
"NOTCH1",0.227126326579598,6.3274863521998,5.44574387358413,0.000885581697485968,0.00210709901816233,-1.98880714436845
"SLC5A10",-0.315246581506208,7.07774168020953,-5.44551181692263,0.000885805204060865,0.00210738115592969,-1.98908713725679
"ATP7B",0.297828976986548,4.64565388973316,5.44528911448486,0.000886019760010205,0.00210756730447543,-1.98935585048473
"TNFSF14",-0.182826328595809,5.14460738247791,-5.44521277114601,0.000886093323988774,0.00210756730447543,-1.98944796806754
"MPDU1",-0.18027579908305,9.08839239762075,-5.44494795985371,0.000886348547149812,0.00210792471532941,-1.9897675014393
"ELK4",-0.189102756158748,4.93012745368916,-5.44469673089646,0.000886590755267099,0.00210825109268108,-1.99007065455016
"TRIM32",0.210368061711685,8.30785718268544,5.44322028140642,0.000888015677121334,0.00211138947073575,-1.99185243074443
"MARCH9",-0.239771747741365,6.31687060589245,-5.44224195129242,0.000888961265491167,0.00211338755399202,-1.99303324061137
"DIAPH2",0.283519429727161,6.40917406564719,5.44181298516883,0.000889376228203532,0.00211412382142736,-1.99355102856406
"CLSTN3",0.218286540662323,7.08188332767812,5.44168255536527,0.00088950244285025,0.00211417361682893,-1.99370847015032
"PSG1 /// PSG8",-0.42781855590137,7.29114009906127,-5.43971977291986,0.000891404198467237,0.00211844301526636,-1.99607802048855
"GRIA1",-0.201218606569433,4.41707206865404,-5.43950490953601,0.000891612655520182,0.00211853648641092,-1.99633744404228
"SLC1A3",-0.181697491843367,4.89585967531149,-5.43946178880759,0.00089165449709378,0.00211853648641092,-1.99638950826471
"R3HDM1",0.202522496155008,7.06942866293322,5.43886748330454,0.000892231395125349,0.00211965641586202,-1.99710710198234
"WWOX",0.265919206400156,4.89091268361349,5.43748189809059,0.000893578007205789,0.00212260445851225,-1.99878031218168
"GLYCTK",-0.168139320269383,6.25639620599116,-5.43270829444162,0.000898234661378837,0.00213341354530896,-2.00454683674895
"DHRSX",0.332561726655677,6.13154172974809,5.43039205389037,0.000900503866113453,0.00213855027161199,-2.0073459773209
"TFAP4",0.343163202809685,6.70571325298036,5.4301561448323,0.000900735341733191,0.00213884708008624,-2.0076311106814
"KLHL11",-0.506548555771433,5.45077234748185,-5.42957518580032,0.000901305664711767,0.00213994833550906,-2.00833332371541
"FAM13A",-0.213951843041698,5.59457600759524,-5.4270641818187,0.000903775316659011,0.00214555832857915,-2.0113689362717
"BOLA3",0.193731021732333,10.2832868268339,5.42657387838744,0.000904258422430233,0.00214645150172424,-2.01196177588293
"VWA9",0.221326418256568,7.75793522266607,5.42302069033821,0.00090776803510386,0.00215452767868423,-2.01625901268818
"GTF2IP20 /// LINC01000 /// LOC100132062 /// LOC100132287 /// LOC100133182 /// LOC100133331 /// LOC101927999 /// LOC101929819 /// LOC105379556 /// LOC729737",-0.587222770347213,6.84929972419001,-5.42048381787583,0.000910283055153911,0.00216015264788599,-2.01932816573735
"SRRM2",-0.230567934544188,8.59058622284252,-5.4204132583037,0.000910353117491883,0.00216015264788599,-2.01941354247659
"RTN4",0.168261780363297,11.5713345855594,5.42020342815975,0.000910561504360004,0.00216039187874381,-2.01966743993622
"TANK",-0.195386065959656,8.62700526089663,-5.41898079356235,0.00091177678378356,0.00216301971716383,-2.0211469644378
"GPKOW",-0.289786401321205,9.41530631955092,-5.4176628804477,0.000913088786907077,0.00216587636662829,-2.02274201457978
"CNOT3",-0.28122865133024,6.68862393021957,-5.41367106994238,0.000917075510564791,0.00217507611646,-2.02757468551413
"GHITM",0.247455163473184,8.96572910547891,5.41317586071775,0.000917571435516432,0.00217599536083505,-2.02817436013478
"CDC42SE2",0.211567253711269,8.1443954323906,5.41290792537951,0.000917839882295771,0.00217637499362789,-2.02849883091038
"ENO2",0.175381787102701,8.91258160316388,5.410338607621,0.00092041853864908,0.00218223184160408,-2.03161078181082
"THUMPD1",0.173855197198595,8.87949120307614,5.40882648452606,0.000921939919085077,0.00218558089411056,-2.03344268192024
"SERPINA6",-0.411202708963483,5.72877605820569,-5.40756901417926,0.00092320721528948,0.00218832688680207,-2.03496631385015
"PTPRS",0.225163754690866,5.48400503434616,5.40726845113803,0.000923510413384956,0.00218878724833886,-2.03533052728098
"CEBPG",-0.202829068845793,8.10981732011948,-5.4052049171758,0.000925595027440981,0.00219346908921825,-2.03783138949362
"BDKRB2",0.523665915252539,4.67588523933736,5.4032287144012,0.000927596318919584,0.0021979523913616,-2.0402269566487
"PRKG2",-0.263734308021486,4.08922473803574,-5.40113658222984,0.000929720250711492,0.00220272519939715,-2.04276363476259
"ENTHD1",-0.392511154526788,3.94001172570569,-5.40081561329594,0.000930046575930778,0.00220323843253052,-2.04315285749722
